id,hour,hour_bef_temperature,hour_bef_precipitation,hour_bef_windspeed,hour_bef_humidity,hour_bef_visibility,hour_bef_ozone,hour_bef_pm10,hour_bef_pm2.5,count
990,18,29.0,0.0,3.7,35.0,1833.0,0.049,47.0,33.0,364.51
993,5,18.9,0.0,0.8,69.0,1509.0,0.018,36.0,22.0,20.13
996,5,20.4,0.0,0.3,62.0,2000.0,0.018,31.0,23.0,21.08
998,19,29.6,0.0,4.1,49.0,983.0,0.075,55.0,45.0,316.58
999,15,25.1,0.0,4.4,27.0,2000.0,0.05,33.0,15.0,177.58
1006,11,25.3,0.0,1.7,30.0,1985.0,0.039,24.0,16.0,122.42
1008,5,22.4,0.0,1.9,83.0,327.0,0.037,53.0,40.0,14.92
1013,6,16.2,0.0,2.7,52.0,2000.0,0.032,25.0,13.0,32.0
1015,10,23.6,0.0,1.3,57.0,580.0,0.021,51.0,39.0,100.36
1016,12,28.4,0.0,3.0,55.0,656.0,0.036,50.0,36.0,119.6
1022,19,27.0,0.0,5.3,49.0,1576.0,0.039,48.0,32.0,302.14
1026,22,24.6,0.0,1.6,68.0,1426.0,0.036,30.0,24.0,230.41
1028,17,29.6,0.0,4.1,44.0,1755.0,0.067,40.0,27.0,240.92
1031,7,17.7,1.0,2.6,84.0,279.0,0.057,80.0,55.0,58.5
1034,1,23.7,0.0,2.0,78.0,332.0,0.0,0.0,0.0,62.38
1037,16,29.7,0.0,2.4,44.0,1942.0,0.063,27.0,22.0,203.08
1040,1,24.7,0.0,1.7,48.0,1864.0,0.0,0.0,0.0,68.51
1042,5,18.7,0.0,1.3,64.0,2000.0,0.027,25.0,16.0,19.96
1046,5,23.3,0.0,1.8,57.0,2000.0,0.014,29.0,24.0,18.68
1048,10,23.2,0.0,1.8,66.0,1339.0,0.022,32.0,24.0,102.7
1049,11,25.8,0.0,2.2,43.0,1774.0,0.052,34.0,24.0,112.39
1050,1,19.5,0.0,2.6,42.0,2000.0,0.0,0.0,0.0,71.18
1051,15,29.6,0.0,3.5,34.0,1200.0,0.077,63.0,41.0,206.73
1052,22,25.0,0.0,1.3,44.0,2000.0,0.022,34.0,22.0,252.27
1055,8,22.6,0.0,1.4,65.0,909.0,0.017,56.0,42.0,181.36
1060,13,24.0,0.0,3.8,31.0,1960.0,0.045,37.0,17.0,168.24
1064,3,24.3,0.0,1.6,48.0,2000.0,0.008,32.0,23.0,29.11
1066,7,18.0,0.0,1.8,85.0,399.0,0.031,35.0,24.0,76.37
1071,11,28.5,0.0,2.6,46.0,1238.0,0.018,39.0,25.0,100.91
1073,4,20.9,0.0,2.4,81.0,1150.0,0.03,29.0,22.0,14.6
1089,14,30.3,0.0,2.8,38.0,947.0,0.097,62.0,40.0,190.87
1091,12,22.0,0.0,3.5,65.0,536.0,0.057,57.0,39.0,89.47
1092,7,15.2,0.0,0.5,54.0,2000.0,0.028,34.0,18.0,69.3
1093,22,22.8,0.0,3.2,26.0,2000.0,0.036,49.0,17.0,231.98
1096,19,27.7,0.0,3.7,52.0,1270.0,0.046,40.0,31.0,303.44
1097,22,22.8,0.0,2.9,65.0,1156.0,0.054,48.0,26.0,225.75
1098,4,16.4,0.0,1.6,59.0,2000.0,0.038,32.0,18.0,18.18
1099,2,23.3,0.0,3.3,79.0,338.0,0.028,58.0,43.0,41.42
1102,15,31.5,0.0,3.5,32.0,1737.0,0.07,54.0,38.0,167.86
1107,7,21.6,0.0,1.2,76.0,771.0,0.029,34.0,26.0,110.61
1109,6,21.5,0.0,1.0,74.0,1309.0,0.013,30.0,20.0,39.66
1111,8,18.3,1.0,3.3,81.0,261.0,0.054,59.0,44.0,136.81
1112,10,23.7,0.0,2.1,32.0,2000.0,0.034,30.0,16.0,113.64
1114,20,28.0,0.0,2.8,20.0,2000.0,0.077,27.0,19.0,303.87
1116,21,26.4,0.0,3.1,43.0,1653.0,0.065,61.0,40.0,289.26
1117,13,28.5,0.0,2.1,53.0,693.0,0.052,48.0,39.0,113.06
1118,7,20.1,0.0,2.3,79.0,481.0,0.025,56.0,31.0,72.43
1122,14,25.2,0.0,4.2,48.0,1809.0,0.0,29.0,13.0,131.89
1124,14,26.5,0.0,2.0,28.0,2000.0,0.051,25.0,9.0,153.74
1127,9,23.0,0.0,0.6,75.0,614.0,0.029,31.0,24.0,126.4
1133,17,30.5,0.0,2.8,51.0,682.0,0.088,59.0,45.0,257.98
1134,2,21.8,0.0,1.3,79.0,1709.0,0.036,20.0,13.0,36.84
1135,21,22.5,0.0,1.6,86.0,1499.0,0.02,21.0,19.0,147.65
1139,20,27.5,0.0,3.8,58.0,1088.0,0.049,40.0,32.0,283.91
1143,1,21.7,0.0,2.8,77.0,1829.0,0.0,0.0,0.0,60.86
1150,9,20.6,0.0,1.2,71.0,924.0,0.023,39.0,25.0,120.23
1151,10,22.0,0.0,1.7,30.0,2000.0,0.037,31.0,14.0,111.64
1153,21,25.8,0.0,3.4,51.0,2000.0,0.032,27.0,23.0,268.09
1155,3,21.4,0.0,0.4,64.0,2000.0,0.008,38.0,25.0,26.0
1162,3,18.0,0.0,2.1,51.0,2000.0,0.042,40.0,18.0,28.47
1163,21,21.4,0.0,3.8,58.0,1824.0,0.045,40.0,22.0,225.91
1166,3,15.5,1.0,2.4,100.0,318.0,0.037,9.0,9.0,22.79
1171,0,22.9,0.0,0.9,40.0,2000.0,0.016,41.0,29.0,85.87
1172,4,20.4,0.0,0.7,78.0,570.0,0.035,51.0,31.0,15.29
1173,22,23.7,0.0,2.8,34.0,2000.0,0.038,28.0,12.0,246.85
1174,7,22.3,0.0,1.4,63.0,913.0,0.015,53.0,40.0,80.58
1177,9,18.8,0.0,2.5,35.0,2000.0,0.032,21.0,13.0,120.31
1178,19,23.0,1.0,0.4,89.0,1110.0,0.04,25.0,20.0,168.25
1184,8,22.8,0.0,0.9,77.0,377.0,0.036,48.0,36.0,192.07
1185,10,25.9,0.0,1.1,47.0,2000.0,0.013,29.0,21.0,113.17
1186,9,20.8,0.0,2.1,84.0,1310.0,0.024,27.0,21.0,122.15
1187,15,29.0,0.0,3.7,35.0,1950.0,0.062,45.0,27.0,173.8
1188,21,26.2,0.0,2.3,30.0,2000.0,0.046,28.0,20.0,286.15
1191,13,26.1,0.0,2.6,30.0,2000.0,0.044,25.0,10.0,129.24
1207,12,20.9,0.0,2.1,43.0,1566.0,0.025,45.0,18.0,122.95
1213,2,20.0,0.0,3.4,42.0,2000.0,0.041,23.0,11.0,46.37
1215,12,30.1,0.0,1.2,40.0,1214.0,0.033,44.0,27.0,122.96
1223,16,30.1,0.0,3.3,44.0,1419.0,0.068,44.0,31.0,176.59
1227,11,21.3,0.0,3.0,28.0,2000.0,0.037,24.0,12.0,120.79
1236,1,21.6,0.0,2.6,81.0,1340.0,0.0,0.0,0.0,62.1
1237,1,18.8,0.0,0.9,72.0,503.0,0.0,0.0,0.0,60.86
1238,5,20.4,0.0,2.2,44.0,2000.0,0.047,19.0,15.0,17.28
1241,3,21.3,0.0,0.9,91.0,406.0,0.017,34.0,28.0,30.2
1248,4,18.3,0.0,2.0,50.0,2000.0,0.042,23.0,12.0,15.57
1250,6,18.1,0.0,0.9,75.0,404.0,0.064,45.0,36.0,39.45
1251,13,28.8,0.0,3.5,32.0,1757.0,0.067,39.0,25.0,161.79
1253,9,21.8,0.0,1.5,61.0,698.0,0.022,45.0,26.0,116.63
1255,10,23.8,0.0,2.3,51.0,881.0,0.037,41.0,26.0,99.54
1257,16,31.3,0.0,3.3,44.0,620.0,0.089,65.0,50.0,191.79
1261,9,22.6,0.0,1.7,58.0,789.0,0.059,47.0,31.0,112.37
1262,18,28.6,0.0,3.9,39.0,1274.0,0.09,64.0,44.0,342.7
1265,14,24.2,0.0,3.9,52.0,981.0,0.072,46.0,33.0,128.36
1273,23,21.9,0.0,3.9,26.0,2000.0,0.038,39.0,16.0,162.31
1277,22,25.9,0.0,2.7,68.0,521.0,0.043,54.0,41.0,259.54
1278,12,23.9,0.0,3.5,74.0,1305.0,0.031,26.0,16.0,113.41
1280,9,21.7,0.0,1.1,71.0,306.0,0.017,54.0,43.0,116.95
1284,19,24.7,0.0,0.3,64.0,857.0,0.024,43.0,27.0,229.45
1285,19,29.2,0.0,5.3,44.0,1992.0,0.049,51.0,32.0,328.74
1288,6,20.9,0.0,1.7,57.0,1234.0,0.045,40.0,29.0,36.99
1295,11,21.9,0.0,1.7,40.0,2000.0,0.029,23.0,16.0,119.14
1297,18,31.2,0.0,5.4,43.0,1274.0,0.084,57.0,40.0,359.27
1299,20,24.4,0.0,3.0,26.0,2000.0,0.044,23.0,12.0,252.84
1304,23,22.0,0.0,2.3,68.0,1061.0,0.06,50.0,29.0,150.58
1308,2,22.1,0.0,1.1,64.0,1863.0,0.005,40.0,28.0,40.1
1310,11,22.7,0.0,2.6,62.0,793.0,0.028,43.0,26.0,96.86
1311,12,24.5,0.0,3.9,59.0,1374.0,0.036,34.0,27.0,120.64
1314,7,20.1,0.0,0.3,55.0,1989.0,0.005,34.0,25.0,103.05
1315,10,25.3,0.0,1.5,62.0,1395.0,0.022,20.0,14.0,113.24
1318,2,21.5,1.0,0.9,91.0,436.0,0.013,31.0,22.0,31.03
1320,19,29.6,0.0,3.3,28.0,2000.0,0.05,41.0,25.0,329.21
1321,20,27.0,0.0,2.8,42.0,1762.0,0.054,54.0,37.0,288.05
1322,19,23.2,0.0,4.8,62.0,700.0,0.07,52.0,36.0,221.65
1330,13,26.6,0.0,2.5,45.0,1310.0,0.055,48.0,26.0,113.41
1333,23,19.5,0.0,3.0,35.0,2000.0,0.03,23.0,10.0,154.37
1334,17,25.2,0.0,2.7,68.0,1532.0,0.061,31.0,25.0,239.37
1341,15,25.4,0.0,4.9,52.0,855.0,0.075,47.0,31.0,128.42
1344,22,17.9,0.0,2.9,80.0,1937.0,0.03,26.0,20.0,140.07
1351,17,25.2,0.0,4.8,51.0,1969.0,0.053,33.0,20.0,246.56
1354,11,21.1,1.0,2.3,92.0,742.0,0.017,29.0,20.0,106.01
1356,1,23.2,0.0,1.5,65.0,1734.0,0.0,0.0,0.0,59.74
1363,11,24.3,0.0,0.9,30.0,2000.0,0.033,23.0,10.0,120.65
1365,23,24.6,0.0,1.9,70.0,701.0,0.027,43.0,32.0,209.32
1369,13,24.6,0.0,3.7,49.0,1726.0,0.042,36.0,21.0,125.32
1373,9,23.8,0.0,0.9,69.0,469.0,0.031,47.0,38.0,118.16
1375,11,26.8,0.0,0.3,44.0,1960.0,0.014,32.0,23.0,117.28
1377,0,21.7,0.0,1.5,70.0,871.0,0.058,50.0,30.0,91.96
1379,15,26.2,0.0,5.7,50.0,1714.0,0.049,34.0,25.0,144.91
1380,21,26.8,0.0,3.2,55.0,806.0,0.046,52.0,41.0,273.1
1381,10,20.8,0.0,3.2,72.0,581.0,0.026,39.0,25.0,103.42
1384,16,22.9,0.0,2.8,40.0,2000.0,0.041,25.0,16.0,169.44
1390,16,26.8,0.0,4.2,42.0,1660.0,0.064,41.0,25.0,182.43
1393,21,22.2,0.0,3.1,33.0,2000.0,0.046,21.0,15.0,232.88
1395,1,21.4,0.0,1.8,74.0,1300.0,0.0,0.0,0.0,61.43
1399,18,26.1,0.0,4.6,42.0,1976.0,0.047,41.0,24.0,328.17
1400,10,18.4,0.0,2.6,74.0,403.0,0.058,50.0,37.0,92.81
1401,8,18.1,0.0,3.9,46.0,2000.0,0.035,20.0,9.0,159.3
1404,13,26.4,0.0,4.5,23.0,2000.0,0.058,24.0,13.0,158.38
1408,4,21.1,0.0,1.4,83.0,1531.0,0.044,14.0,10.0,13.09
1409,6,16.3,1.0,1.6,100.0,377.0,0.034,10.0,8.0,29.15
1413,21,23.8,0.0,2.3,63.0,1396.0,0.049,50.0,29.0,231.56
1416,20,26.1,0.0,2.9,51.0,1825.0,0.058,48.0,28.0,281.75
1418,10,24.3,0.0,0.5,66.0,786.0,0.036,30.0,25.0,106.48
1423,7,21.3,0.0,0.8,74.0,1248.0,0.006,32.0,21.0,103.77
1424,3,20.6,0.0,0.2,71.0,707.0,0.025,46.0,36.0,27.35
1425,4,21.2,0.0,1.1,90.0,359.0,0.006,34.0,28.0,15.77
1433,16,29.7,0.0,2.3,20.0,1985.0,0.076,23.0,18.0,275.99
1434,13,23.6,0.0,3.5,27.0,2000.0,0.04,27.0,14.0,136.84
1436,18,26.6,0.0,5.0,42.0,2000.0,0.044,33.0,22.0,341.01
1442,22,25.6,0.0,2.1,65.0,1166.0,0.036,32.0,27.0,255.18
1444,0,21.1,0.0,1.4,63.0,1895.0,0.041,32.0,21.0,82.8
1445,23,21.8,0.0,2.1,85.0,1119.0,0.021,28.0,23.0,121.7
1452,15,28.5,0.0,3.4,38.0,1042.0,0.104,61.0,44.0,220.85
1455,23,20.9,0.0,2.0,35.0,2000.0,0.023,29.0,14.0,160.42
1462,1,20.9,0.0,2.5,41.0,2000.0,0.0,0.0,0.0,71.9
1467,7,16.7,1.0,1.4,100.0,171.0,0.031,11.0,12.0,70.48
1472,2,24.0,0.0,0.5,56.0,2000.0,0.003,32.0,24.0,44.67
1475,8,20.1,0.0,1.6,45.0,2000.0,0.042,22.0,16.0,186.8
1493,12,26.2,0.0,2.0,61.0,636.0,0.051,32.0,26.0,113.65
1501,21,21.8,0.0,4.2,55.0,2000.0,0.042,35.0,23.0,228.23
1503,19,25.9,0.0,4.1,41.0,1797.0,0.064,40.0,23.0,298.68
1504,17,29.7,0.0,3.2,34.0,1950.0,0.067,46.0,32.0,230.56
1505,4,18.5,0.0,1.0,78.0,822.0,0.039,41.0,24.0,14.41
1511,15,29.3,0.0,2.6,22.0,2000.0,0.071,25.0,17.0,221.96
1512,1,21.4,0.0,1.1,73.0,713.0,0.0,0.0,0.0,60.12
1513,13,23.3,0.0,4.7,57.0,726.0,0.065,50.0,38.0,80.98
1514,6,20.0,0.0,1.6,45.0,2000.0,0.048,19.0,15.0,39.55
1528,16,29.2,0.0,3.1,33.0,1361.0,0.107,57.0,41.0,247.83
1533,17,30.4,0.0,4.2,33.0,1949.0,0.07,38.0,24.0,242.95
1534,3,17.2,0.0,1.5,55.0,2000.0,0.041,32.0,19.0,30.65
1536,23,22.2,0.0,2.3,61.0,1270.0,0.034,52.0,38.0,147.17
1537,7,14.9,0.0,0.5,53.0,2000.0,0.008,22.0,14.0,65.08
1539,18,24.3,1.0,0.9,70.0,742.0,0.026,40.0,28.0,226.12
1550,23,24.8,0.0,1.7,73.0,392.0,0.042,55.0,44.0,223.19
1552,22,19.8,0.0,3.1,53.0,2000.0,0.036,28.0,18.0,209.37
1554,23,24.0,0.0,1.8,59.0,1977.0,0.019,25.0,21.0,203.78
1555,18,27.6,0.0,3.8,35.0,1839.0,0.06,37.0,19.0,363.9
1556,10,20.2,1.0,2.0,91.0,126.0,0.019,28.0,25.0,101.12
1559,6,18.1,0.0,1.5,86.0,491.0,0.031,37.0,22.0,36.65
1563,17,28.6,0.0,2.3,50.0,1994.0,0.065,27.0,20.0,260.62
1566,15,29.6,0.0,3.2,50.0,745.0,0.073,41.0,32.0,142.7
1567,20,22.9,1.0,1.1,87.0,1195.0,0.034,22.0,17.0,158.49
1568,3,21.3,0.0,1.5,82.0,1790.0,0.043,15.0,14.0,28.47
1571,22,22.2,0.0,2.9,55.0,2000.0,0.044,31.0,23.0,230.24
1572,4,17.1,0.0,1.7,56.0,2000.0,0.046,37.0,18.0,17.62
1574,1,19.5,0.0,2.6,77.0,769.0,0.0,0.0,0.0,59.28
1577,5,21.3,0.0,1.1,56.0,1142.0,0.055,43.0,29.0,18.3
1583,14,18.9,1.0,2.4,95.0,270.0,0.02,35.0,28.0,80.31
1585,3,19.1,0.0,3.4,46.0,2000.0,0.041,22.0,13.0,29.48
1586,23,24.4,0.0,1.2,71.0,1123.0,0.041,28.0,21.0,202.28
1587,16,26.2,0.0,3.5,27.0,1992.0,0.049,32.0,15.0,185.49
1596,12,27.2,0.0,2.9,35.0,1604.0,0.059,35.0,22.0,156.23
1602,6,21.1,0.0,0.7,91.0,313.0,0.009,39.0,26.0,35.79
1604,7,22.5,0.0,1.3,81.0,358.0,0.033,49.0,37.0,88.37
1605,2,19.9,0.0,3.4,81.0,258.0,0.073,70.0,54.0,34.02
1610,20,28.1,0.0,3.6,47.0,1971.0,0.04,36.0,20.0,296.47
1611,11,21.9,0.0,4.3,65.0,475.0,0.053,51.0,41.0,96.4
1616,6,22.5,0.0,1.7,81.0,372.0,0.037,43.0,32.0,37.97
1617,11,27.1,0.0,1.5,58.0,584.0,0.031,52.0,38.0,99.44
1618,5,20.3,0.0,1.5,79.0,453.0,0.032,55.0,31.0,16.46
1622,2,17.5,0.0,0.8,48.0,2000.0,0.006,30.0,12.0,45.49
1623,2,19.1,0.0,1.9,79.0,708.0,0.031,44.0,25.0,33.9
1628,20,27.5,0.0,3.4,50.0,2000.0,0.041,28.0,21.0,297.83
1631,4,19.0,0.0,1.3,84.0,251.0,0.081,71.0,53.0,18.86
1632,14,28.0,0.0,2.8,21.0,2000.0,0.053,24.0,7.0,177.23
1633,20,23.9,0.0,3.2,49.0,1981.0,0.045,38.0,22.0,243.21
1634,19,29.1,0.0,3.9,49.0,952.0,0.089,84.0,57.0,310.7
1636,17,26.5,0.0,5.3,50.0,1811.0,0.043,33.0,22.0,226.28
1637,11,27.5,0.0,1.1,35.0,1706.0,0.027,40.0,28.0,104.34
1643,8,16.9,0.0,2.1,50.0,2000.0,0.025,22.0,14.0,126.66
1644,11,25.8,0.0,1.7,56.0,1031.0,0.029,32.0,23.0,106.99
1646,7,19.9,0.0,2.6,45.0,2000.0,0.046,19.0,16.0,99.79
1648,22,19.9,0.0,3.5,37.0,2000.0,0.028,24.0,13.0,205.14
1651,2,24.0,0.0,2.3,70.0,991.0,0.004,34.0,27.0,32.23
1656,4,16.2,0.0,0.5,43.0,2000.0,0.008,24.0,12.0,18.82
1658,13,23.0,0.0,1.7,39.0,2000.0,0.037,30.0,17.0,145.88
1659,5,16.5,0.0,0.9,56.0,2000.0,0.046,29.0,18.0,16.07
1665,8,22.7,0.0,1.2,79.0,341.0,0.033,50.0,41.0,183.83
1666,12,22.7,0.0,2.4,40.0,2000.0,0.036,26.0,15.0,142.45
1670,6,22.8,0.0,0.9,55.0,2000.0,0.024,24.0,18.0,38.93
1674,22,20.9,0.0,3.3,76.0,442.0,0.061,54.0,44.0,148.49
1679,16,31.4,0.0,2.9,31.0,1167.0,0.073,58.0,37.0,203.46
1680,17,30.3,0.0,3.3,48.0,990.0,0.06,44.0,33.0,230.63
1683,18,26.7,0.0,5.2,25.0,2000.0,0.057,25.0,14.0,343.49
1686,3,18.2,0.0,2.4,70.0,459.0,0.042,44.0,36.0,26.95
1691,11,25.5,0.0,1.9,64.0,574.0,0.044,44.0,39.0,99.65
1693,2,19.4,0.0,1.2,66.0,1800.0,0.033,33.0,20.0,36.13
1696,6,21.5,0.0,1.3,79.0,731.0,0.031,31.0,23.0,40.57
1697,10,24.3,0.0,1.9,70.0,600.0,0.014,36.0,31.0,101.18
1703,7,20.9,0.0,2.1,80.0,1041.0,0.032,30.0,23.0,105.5
1706,3,20.7,0.0,0.5,77.0,640.0,0.046,50.0,30.0,27.79
1709,15,26.6,0.0,3.5,42.0,1415.0,0.066,40.0,24.0,161.86
1710,0,24.8,0.0,1.4,59.0,1898.0,0.019,33.0,25.0,87.97
1712,16,25.5,0.0,4.6,45.0,1320.0,0.0819999999999999,0.0,0.0,200.85
1713,12,27.6,0.0,2.1,46.0,990.0,0.062,54.0,33.0,125.0
1718,18,30.7,0.0,3.9,48.0,764.0,0.09,63.0,51.0,348.97
1719,15,25.3,0.0,3.5,22.0,2000.0,0.051,25.0,11.0,167.05
1722,21,26.4,0.0,1.3,35.0,2000.0,0.039,34.0,20.0,288.94
1723,12,26.6,0.0,2.0,44.0,862.0,0.077,53.0,38.0,128.33
1724,22,25.9,0.0,4.0,39.0,2000.0,0.03,50.0,32.0,285.57
1728,7,15.8,0.0,2.1,87.0,281.0,0.043,49.0,37.0,58.51
1730,6,17.2,0.0,3.4,52.0,2000.0,0.041,20.0,11.0,34.19
1732,6,15.5,0.0,1.2,59.0,2000.0,0.031,35.0,18.0,26.89
1737,2,16.2,0.0,2.4,86.0,1243.0,0.047,21.0,16.0,39.02
1745,0,20.2,0.0,2.8,71.0,1064.0,0.028,44.0,24.0,87.39
1747,5,21.5,0.0,1.4,78.0,774.0,0.032,28.0,25.0,14.43
1748,4,21.6,0.0,2.3,78.0,1574.0,0.037,23.0,18.0,11.86
1755,12,22.0,0.0,3.6,63.0,363.0,0.052,64.0,43.0,101.52
1759,4,21.7,0.0,1.7,58.0,1038.0,0.055,46.0,28.0,17.53
1761,21,26.4,0.0,3.1,62.0,1326.0,0.044,35.0,28.0,275.05
1764,19,22.8,0.0,4.2,61.0,1992.0,0.038,35.0,16.0,216.88
1765,13,28.5,0.0,3.3,41.0,1246.0,0.041,33.0,26.0,151.4
1766,0,19.4,0.0,2.9,76.0,1481.0,0.019,31.0,17.0,87.65
1768,0,19.9,0.0,0.6,38.0,2000.0,0.026,26.0,12.0,96.94
1770,3,19.2,0.0,0.9,42.0,2000.0,0.048,25.0,17.0,29.79
1771,23,19.8,0.0,2.8,67.0,674.0,0.043,39.0,33.0,145.71
1774,11,18.9,0.0,3.4,63.0,1072.0,0.024,36.0,18.0,94.01
1785,14,27.0,0.0,2.7,47.0,1939.0,0.017,39.0,25.0,129.24
1788,16,30.6,0.0,4.9,33.0,1625.0,0.068,60.0,37.0,187.83
1792,4,21.3,0.0,2.0,79.0,685.0,0.028,31.0,26.0,15.81
1794,21,23.3,0.0,2.9,60.0,1970.0,0.042,36.0,23.0,234.11
1797,12,24.5,0.0,3.0,54.0,1011.0,0.037,50.0,31.0,124.73
1798,5,15.3,0.0,2.4,88.0,435.0,0.052,29.0,21.0,13.51
1799,17,29.2,0.0,3.2,22.0,2000.0,0.058,24.0,10.0,278.51
1802,11,25.3,0.0,1.0,64.0,875.0,0.043,35.0,29.0,107.42
1806,2,23.5,0.0,1.0,81.0,531.0,0.023,38.0,28.0,33.86
1808,7,16.1,0.0,2.9,55.0,2000.0,0.027,22.0,13.0,80.13
1810,17,26.4,0.0,3.1,28.0,1969.0,0.051,29.0,14.0,245.39
1818,8,16.7,1.0,1.4,87.0,424.0,0.049,42.0,32.0,126.81
1819,18,30.0,0.0,2.8,30.0,2000.0,0.056,42.0,28.0,385.26
1820,20,25.9,0.0,2.8,20.0,2000.0,0.045,23.0,9.0,282.89
1822,22,23.3,0.0,3.3,61.0,1216.0,0.034,45.0,34.0,215.42
1826,17,29.9,0.0,3.9,53.0,851.0,0.069,44.0,31.0,230.99
1827,16,26.4,0.0,1.8,64.0,1769.0,0.0819999999999999,36.0,31.0,174.96
1835,5,17.6,0.0,3.2,52.0,2000.0,0.041,21.0,12.0,16.36
1841,10,20.9,0.0,2.8,43.0,2000.0,0.037,21.0,16.0,115.71
1842,17,18.4,0.0,2.4,88.0,2000.0,0.022,21.0,14.0,143.45
1843,4,21.0,0.0,2.7,42.0,2000.0,0.046,22.0,16.0,15.96
1846,2,17.6,0.0,0.9,52.0,2000.0,0.033,35.0,19.0,46.19
1849,8,16.3,0.0,1.8,84.0,295.0,0.044,53.0,37.0,94.6
1850,15,31.1,0.0,3.8,28.0,1819.0,0.084,42.0,27.0,211.33
1851,8,23.6,0.0,1.0,52.0,2000.0,0.019,24.0,16.0,196.29
1857,1,21.2,0.0,1.6,68.0,839.0,0.0,0.0,0.0,61.29
1858,22,20.1,0.0,3.0,68.0,631.0,0.05,38.0,32.0,183.61
1860,10,21.2,0.0,2.9,63.0,891.0,0.029,37.0,23.0,96.52
1861,21,24.6,0.0,2.7,49.0,2000.0,0.052,44.0,32.0,252.97
1864,9,19.3,0.0,1.7,76.0,568.0,0.025,39.0,29.0,121.36
1869,19,27.8,0.0,3.3,41.0,1468.0,0.068,55.0,41.0,320.49
1871,1,22.9,0.0,2.6,38.0,2000.0,0.0,0.0,0.0,71.34
1872,6,18.7,1.0,1.5,90.0,165.0,0.068,81.0,54.0,33.98
1875,4,19.2,0.0,0.3,68.0,1643.0,0.015,34.0,23.0,17.16
1878,16,31.5,0.0,4.0,29.0,1971.0,0.084,43.0,23.0,230.78
1879,22,24.6,0.0,3.3,59.0,2000.0,0.029,26.0,18.0,240.43
1885,0,18.7,0.0,0.8,60.0,2000.0,0.017,35.0,20.0,92.48
1888,9,17.8,0.0,3.4,48.0,2000.0,0.025,27.0,14.0,103.84
1889,3,19.4,0.0,2.0,83.0,246.0,0.081,76.0,59.0,31.65
1890,11,22.5,0.0,3.3,54.0,1063.0,0.032,44.0,25.0,92.31
1896,21,18.0,0.0,2.9,80.0,1931.0,0.032,27.0,20.0,141.39
1897,14,32.7,0.0,1.7,28.0,1909.0,0.066,39.0,26.0,164.78
1898,13,25.8,0.0,3.1,60.0,1549.0,0.0,21.0,15.0,115.58
1900,0,21.7,0.0,4.3,40.0,2000.0,0.039,26.0,13.0,101.17
1905,6,20.6,0.0,0.9,82.0,1023.0,0.036,28.0,23.0,38.8
1908,9,19.6,0.0,2.4,74.0,889.0,0.025,37.0,22.0,125.33
1909,10,26.9,0.0,1.0,51.0,1150.0,0.013,34.0,23.0,104.27
1913,1,24.6,0.0,0.6,55.0,2000.0,0.0,0.0,0.0,72.57
1918,9,23.7,0.0,1.9,53.0,1403.0,0.027,54.0,36.0,110.32
1922,19,29.5,0.0,1.7,19.0,2000.0,0.083,25.0,19.0,335.83
1923,12,27.8,0.0,1.8,46.0,1232.0,0.033,35.0,23.0,134.86
1925,20,25.2,0.0,5.1,54.0,1614.0,0.031,46.0,31.0,262.09
1926,20,18.3,0.0,3.9,79.0,1910.0,0.032,27.0,20.0,136.07
1927,20,28.1,0.0,3.9,51.0,891.0,0.056,51.0,41.0,287.32
1930,23,24.0,0.0,1.9,59.0,1406.0,0.04,52.0,34.0,206.92
1935,7,22.3,0.0,0.3,85.0,328.0,0.042,50.0,37.0,76.01
1939,9,19.7,0.0,1.3,39.0,2000.0,0.017,30.0,12.0,119.95
1942,10,22.3,0.0,2.5,58.0,1181.0,0.027,36.0,21.0,95.42
1943,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.83
1948,17,32.9,0.0,4.2,41.0,957.0,0.098,59.0,41.0,250.26
1949,21,25.6,0.0,3.7,64.0,896.0,0.04,43.0,32.0,256.95
1951,11,23.3,0.0,2.3,56.0,1477.0,0.036,28.0,17.0,108.09
1953,10,22.4,0.0,1.3,31.0,2000.0,0.025,24.0,10.0,117.92
1959,14,28.2,0.0,1.8,51.0,1814.0,0.0,25.0,18.0,124.27
1963,4,19.0,0.0,1.7,64.0,2000.0,0.032,31.0,18.0,17.98
1967,23,20.6,0.0,3.8,78.0,306.0,0.055,59.0,43.0,129.78
1973,20,26.4,0.0,2.5,68.0,941.0,0.044,37.0,29.0,266.14
1975,3,23.5,0.0,2.3,75.0,725.0,0.006,33.0,28.0,27.41
1976,0,20.2,0.0,3.5,81.0,256.0,0.059,67.0,46.0,86.34
1990,10,21.7,0.0,2.5,38.0,2000.0,0.033,21.0,8.0,117.73
1993,9,25.0,0.0,0.3,47.0,1990.0,0.019,28.0,17.0,122.03
1997,8,18.6,0.0,1.5,79.0,885.0,0.022,33.0,21.0,194.64
1999,12,28.1,0.0,2.0,52.0,1196.0,0.032,31.0,24.0,125.81
2001,18,24.3,0.0,4.2,52.0,2000.0,0.04,35.0,18.0,310.75
2004,0,21.5,0.0,2.6,74.0,1348.0,0.014,32.0,24.0,86.82
2010,10,23.8,0.0,1.4,53.0,885.0,0.062,42.0,30.0,100.42
2013,12,27.8,0.0,2.8,37.0,1536.0,0.031,63.0,38.0,131.92
