id,hour,hour_bef_temperature,hour_bef_precipitation,hour_bef_windspeed,hour_bef_humidity,hour_bef_visibility,hour_bef_ozone,hour_bef_pm10,hour_bef_pm2.5,count
990,18,29.0,0.0,3.7,35.0,1833.0,0.049,47.0,33.0,369.61
993,5,18.9,0.0,0.8,69.0,1509.0,0.018,36.0,22.0,19.41
996,5,20.4,0.0,0.3,62.0,2000.0,0.018,31.0,23.0,19.21
998,19,29.6,0.0,4.1,49.0,983.0,0.075,55.0,45.0,328.72
999,15,25.1,0.0,4.4,27.0,2000.0,0.05,33.0,15.0,177.27
1006,11,25.3,0.0,1.7,30.0,1985.0,0.039,24.0,16.0,121.85
1008,5,22.4,0.0,1.9,83.0,327.0,0.037,53.0,40.0,15.13
1013,6,16.2,0.0,2.7,52.0,2000.0,0.032,25.0,13.0,34.74
1015,10,23.6,0.0,1.3,57.0,580.0,0.021,51.0,39.0,98.22
1016,12,28.4,0.0,3.0,55.0,656.0,0.036,50.0,36.0,115.75
1022,19,27.0,0.0,5.3,49.0,1576.0,0.039,48.0,32.0,300.21
1026,22,24.6,0.0,1.6,68.0,1426.0,0.036,30.0,24.0,229.73
1028,17,29.6,0.0,4.1,44.0,1755.0,0.067,40.0,27.0,237.32
1031,7,17.7,1.0,2.6,84.0,279.0,0.057,80.0,55.0,54.03
1034,1,23.7,0.0,2.0,78.0,332.0,0.0,0.0,0.0,59.68
1037,16,29.7,0.0,2.4,44.0,1942.0,0.063,27.0,22.0,205.69
1040,1,24.7,0.0,1.7,48.0,1864.0,0.0,0.0,0.0,67.8
1042,5,18.7,0.0,1.3,64.0,2000.0,0.027,25.0,16.0,19.97
1046,5,23.3,0.0,1.8,57.0,2000.0,0.014,29.0,24.0,18.47
1048,10,23.2,0.0,1.8,66.0,1339.0,0.022,32.0,24.0,99.77
1049,11,25.8,0.0,2.2,43.0,1774.0,0.052,34.0,24.0,115.5
1050,1,19.5,0.0,2.6,42.0,2000.0,0.0,0.0,0.0,70.47
1051,15,29.6,0.0,3.5,34.0,1200.0,0.077,63.0,41.0,208.64
1052,22,25.0,0.0,1.3,44.0,2000.0,0.022,34.0,22.0,239.6
1055,8,22.6,0.0,1.4,65.0,909.0,0.017,56.0,42.0,182.65
1060,13,24.0,0.0,3.8,31.0,1960.0,0.045,37.0,17.0,155.93
1064,3,24.3,0.0,1.6,48.0,2000.0,0.008,32.0,23.0,27.94
1066,7,18.0,0.0,1.8,85.0,399.0,0.031,35.0,24.0,75.49
1071,11,28.5,0.0,2.6,46.0,1238.0,0.018,39.0,25.0,99.95
1073,4,20.9,0.0,2.4,81.0,1150.0,0.03,29.0,22.0,13.83
1089,14,30.3,0.0,2.8,38.0,947.0,0.097,62.0,40.0,200.69
1091,12,22.0,0.0,3.5,65.0,536.0,0.057,57.0,39.0,91.13
1092,7,15.2,0.0,0.5,54.0,2000.0,0.028,34.0,18.0,77.67
1093,22,22.8,0.0,3.2,26.0,2000.0,0.036,49.0,17.0,233.49
1096,19,27.7,0.0,3.7,52.0,1270.0,0.046,40.0,31.0,311.44
1097,22,22.8,0.0,2.9,65.0,1156.0,0.054,48.0,26.0,222.57
1098,4,16.4,0.0,1.6,59.0,2000.0,0.038,32.0,18.0,18.53
1099,2,23.3,0.0,3.3,79.0,338.0,0.028,58.0,43.0,40.76
1102,15,31.5,0.0,3.5,32.0,1737.0,0.07,54.0,38.0,175.44
1107,7,21.6,0.0,1.2,76.0,771.0,0.029,34.0,26.0,105.55
1109,6,21.5,0.0,1.0,74.0,1309.0,0.013,30.0,20.0,39.71
1111,8,18.3,1.0,3.3,81.0,261.0,0.054,59.0,44.0,123.92
1112,10,23.7,0.0,2.1,32.0,2000.0,0.034,30.0,16.0,118.37
1114,20,28.0,0.0,2.8,20.0,2000.0,0.077,27.0,19.0,315.38
1116,21,26.4,0.0,3.1,43.0,1653.0,0.065,61.0,40.0,300.56
1117,13,28.5,0.0,2.1,53.0,693.0,0.052,48.0,39.0,115.28
1118,7,20.1,0.0,2.3,79.0,481.0,0.025,56.0,31.0,66.64
1122,14,25.2,0.0,4.2,48.0,1809.0,0.0,29.0,13.0,125.96
1124,14,26.5,0.0,2.0,28.0,2000.0,0.051,25.0,9.0,153.81
1127,9,23.0,0.0,0.6,75.0,614.0,0.029,31.0,24.0,120.61
1133,17,30.5,0.0,2.8,51.0,682.0,0.088,59.0,45.0,236.43
1134,2,21.8,0.0,1.3,79.0,1709.0,0.036,20.0,13.0,37.04
1135,21,22.5,0.0,1.6,86.0,1499.0,0.02,21.0,19.0,112.57
1139,20,27.5,0.0,3.8,58.0,1088.0,0.049,40.0,32.0,295.72
1143,1,21.7,0.0,2.8,77.0,1829.0,0.0,0.0,0.0,60.67
1150,9,20.6,0.0,1.2,71.0,924.0,0.023,39.0,25.0,120.51
1151,10,22.0,0.0,1.7,30.0,2000.0,0.037,31.0,14.0,113.66
1153,21,25.8,0.0,3.4,51.0,2000.0,0.032,27.0,23.0,267.18
1155,3,21.4,0.0,0.4,64.0,2000.0,0.008,38.0,25.0,26.37
1162,3,18.0,0.0,2.1,51.0,2000.0,0.042,40.0,18.0,28.34
1163,21,21.4,0.0,3.8,58.0,1824.0,0.045,40.0,22.0,202.64
1166,3,15.5,1.0,2.4,100.0,318.0,0.037,9.0,9.0,20.47
1171,0,22.9,0.0,0.9,40.0,2000.0,0.016,41.0,29.0,86.86
1172,4,20.4,0.0,0.7,78.0,570.0,0.035,51.0,31.0,15.04
1173,22,23.7,0.0,2.8,34.0,2000.0,0.038,28.0,12.0,262.2
1174,7,22.3,0.0,1.4,63.0,913.0,0.015,53.0,40.0,83.81
1177,9,18.8,0.0,2.5,35.0,2000.0,0.032,21.0,13.0,120.61
1178,19,23.0,1.0,0.4,89.0,1110.0,0.04,25.0,20.0,148.39
1184,8,22.8,0.0,0.9,77.0,377.0,0.036,48.0,36.0,176.5
1185,10,25.9,0.0,1.1,47.0,2000.0,0.013,29.0,21.0,113.78
1186,9,20.8,0.0,2.1,84.0,1310.0,0.024,27.0,21.0,110.91
1187,15,29.0,0.0,3.7,35.0,1950.0,0.062,45.0,27.0,173.82
1188,21,26.2,0.0,2.3,30.0,2000.0,0.046,28.0,20.0,295.93
1191,13,26.1,0.0,2.6,30.0,2000.0,0.044,25.0,10.0,133.23
1207,12,20.9,0.0,2.1,43.0,1566.0,0.025,45.0,18.0,120.66
1213,2,20.0,0.0,3.4,42.0,2000.0,0.041,23.0,11.0,46.84
1215,12,30.1,0.0,1.2,40.0,1214.0,0.033,44.0,27.0,124.45
1223,16,30.1,0.0,3.3,44.0,1419.0,0.068,44.0,31.0,174.1
1227,11,21.3,0.0,3.0,28.0,2000.0,0.037,24.0,12.0,120.24
1236,1,21.6,0.0,2.6,81.0,1340.0,0.0,0.0,0.0,61.88
1237,1,18.8,0.0,0.9,72.0,503.0,0.0,0.0,0.0,56.93
1238,5,20.4,0.0,2.2,44.0,2000.0,0.047,19.0,15.0,17.83
1241,3,21.3,0.0,0.9,91.0,406.0,0.017,34.0,28.0,30.31
1248,4,18.3,0.0,2.0,50.0,2000.0,0.042,23.0,12.0,17.26
1250,6,18.1,0.0,0.9,75.0,404.0,0.064,45.0,36.0,36.75
1251,13,28.8,0.0,3.5,32.0,1757.0,0.067,39.0,25.0,165.4
1253,9,21.8,0.0,1.5,61.0,698.0,0.022,45.0,26.0,114.88
1255,10,23.8,0.0,2.3,51.0,881.0,0.037,41.0,26.0,100.21
1257,16,31.3,0.0,3.3,44.0,620.0,0.089,65.0,50.0,183.56
1261,9,22.6,0.0,1.7,58.0,789.0,0.059,47.0,31.0,114.22
1262,18,28.6,0.0,3.9,39.0,1274.0,0.09,64.0,44.0,344.98
1265,14,24.2,0.0,3.9,52.0,981.0,0.072,46.0,33.0,128.88
1273,23,21.9,0.0,3.9,26.0,2000.0,0.038,39.0,16.0,175.43
1277,22,25.9,0.0,2.7,68.0,521.0,0.043,54.0,41.0,260.98
1278,12,23.9,0.0,3.5,74.0,1305.0,0.031,26.0,16.0,111.26
1280,9,21.7,0.0,1.1,71.0,306.0,0.017,54.0,43.0,111.43
1284,19,24.7,0.0,0.3,64.0,857.0,0.024,43.0,27.0,229.94
1285,19,29.2,0.0,5.3,44.0,1992.0,0.049,51.0,32.0,331.93
1288,6,20.9,0.0,1.7,57.0,1234.0,0.045,40.0,29.0,35.98
1295,11,21.9,0.0,1.7,40.0,2000.0,0.029,23.0,16.0,117.15
1297,18,31.2,0.0,5.4,43.0,1274.0,0.084,57.0,40.0,362.66
1299,20,24.4,0.0,3.0,26.0,2000.0,0.044,23.0,12.0,267.98
1304,23,22.0,0.0,2.3,68.0,1061.0,0.06,50.0,29.0,147.65
1308,2,22.1,0.0,1.1,64.0,1863.0,0.005,40.0,28.0,41.38
1310,11,22.7,0.0,2.6,62.0,793.0,0.028,43.0,26.0,95.9
1311,12,24.5,0.0,3.9,59.0,1374.0,0.036,34.0,27.0,114.48
1314,7,20.1,0.0,0.3,55.0,1989.0,0.005,34.0,25.0,101.42
1315,10,25.3,0.0,1.5,62.0,1395.0,0.022,20.0,14.0,114.36
1318,2,21.5,1.0,0.9,91.0,436.0,0.013,31.0,22.0,31.08
1320,19,29.6,0.0,3.3,28.0,2000.0,0.05,41.0,25.0,329.27
1321,20,27.0,0.0,2.8,42.0,1762.0,0.054,54.0,37.0,300.21
1322,19,23.2,0.0,4.8,62.0,700.0,0.07,52.0,36.0,225.08
1330,13,26.6,0.0,2.5,45.0,1310.0,0.055,48.0,26.0,119.27
1333,23,19.5,0.0,3.0,35.0,2000.0,0.03,23.0,10.0,163.61
1334,17,25.2,0.0,2.7,68.0,1532.0,0.061,31.0,25.0,243.86
1341,15,25.4,0.0,4.9,52.0,855.0,0.075,47.0,31.0,143.49
1344,22,17.9,0.0,2.9,80.0,1937.0,0.03,26.0,20.0,148.01
1351,17,25.2,0.0,4.8,51.0,1969.0,0.053,33.0,20.0,244.36
1354,11,21.1,1.0,2.3,92.0,742.0,0.017,29.0,20.0,101.31
1356,1,23.2,0.0,1.5,65.0,1734.0,0.0,0.0,0.0,58.39
1363,11,24.3,0.0,0.9,30.0,2000.0,0.033,23.0,10.0,122.02
1365,23,24.6,0.0,1.9,70.0,701.0,0.027,43.0,32.0,208.3
1369,13,24.6,0.0,3.7,49.0,1726.0,0.042,36.0,21.0,124.25
1373,9,23.8,0.0,0.9,69.0,469.0,0.031,47.0,38.0,114.58
1375,11,26.8,0.0,0.3,44.0,1960.0,0.014,32.0,23.0,119.77
1377,0,21.7,0.0,1.5,70.0,871.0,0.058,50.0,30.0,90.05
1379,15,26.2,0.0,5.7,50.0,1714.0,0.049,34.0,25.0,140.54
1380,21,26.8,0.0,3.2,55.0,806.0,0.046,52.0,41.0,282.1
1381,10,20.8,0.0,3.2,72.0,581.0,0.026,39.0,25.0,96.5
1384,16,22.9,0.0,2.8,40.0,2000.0,0.041,25.0,16.0,182.8
1390,16,26.8,0.0,4.2,42.0,1660.0,0.064,41.0,25.0,195.24
1393,21,22.2,0.0,3.1,33.0,2000.0,0.046,21.0,15.0,243.65
1395,1,21.4,0.0,1.8,74.0,1300.0,0.0,0.0,0.0,60.02
1399,18,26.1,0.0,4.6,42.0,1976.0,0.047,41.0,24.0,339.98
1400,10,18.4,0.0,2.6,74.0,403.0,0.058,50.0,37.0,94.77
1401,8,18.1,0.0,3.9,46.0,2000.0,0.035,20.0,9.0,153.7
1404,13,26.4,0.0,4.5,23.0,2000.0,0.058,24.0,13.0,168.64
1408,4,21.1,0.0,1.4,83.0,1531.0,0.044,14.0,10.0,12.97
1409,6,16.3,1.0,1.6,100.0,377.0,0.034,10.0,8.0,29.04
1413,21,23.8,0.0,2.3,63.0,1396.0,0.049,50.0,29.0,235.13
1416,20,26.1,0.0,2.9,51.0,1825.0,0.058,48.0,28.0,292.58
1418,10,24.3,0.0,0.5,66.0,786.0,0.036,30.0,25.0,105.56
1423,7,21.3,0.0,0.8,74.0,1248.0,0.006,32.0,21.0,98.11
1424,3,20.6,0.0,0.2,71.0,707.0,0.025,46.0,36.0,27.37
1425,4,21.2,0.0,1.1,90.0,359.0,0.006,34.0,28.0,14.98
1433,16,29.7,0.0,2.3,20.0,1985.0,0.076,23.0,18.0,267.83
1434,13,23.6,0.0,3.5,27.0,2000.0,0.04,27.0,14.0,139.03
1436,18,26.6,0.0,5.0,42.0,2000.0,0.044,33.0,22.0,336.91
1442,22,25.6,0.0,2.1,65.0,1166.0,0.036,32.0,27.0,253.29
1444,0,21.1,0.0,1.4,63.0,1895.0,0.041,32.0,21.0,83.24
1445,23,21.8,0.0,2.1,85.0,1119.0,0.021,28.0,23.0,109.45
1452,15,28.5,0.0,3.4,38.0,1042.0,0.104,61.0,44.0,213.89
1455,23,20.9,0.0,2.0,35.0,2000.0,0.023,29.0,14.0,166.56
1462,1,20.9,0.0,2.5,41.0,2000.0,0.0,0.0,0.0,71.72
1467,7,16.7,1.0,1.4,100.0,171.0,0.031,11.0,12.0,77.34
1472,2,24.0,0.0,0.5,56.0,2000.0,0.003,32.0,24.0,44.17
1475,8,20.1,0.0,1.6,45.0,2000.0,0.042,22.0,16.0,181.26
1493,12,26.2,0.0,2.0,61.0,636.0,0.051,32.0,26.0,112.04
1501,21,21.8,0.0,4.2,55.0,2000.0,0.042,35.0,23.0,222.88
1503,19,25.9,0.0,4.1,41.0,1797.0,0.064,40.0,23.0,298.97
1504,17,29.7,0.0,3.2,34.0,1950.0,0.067,46.0,32.0,214.6
1505,4,18.5,0.0,1.0,78.0,822.0,0.039,41.0,24.0,14.42
1511,15,29.3,0.0,2.6,22.0,2000.0,0.071,25.0,17.0,232.1
1512,1,21.4,0.0,1.1,73.0,713.0,0.0,0.0,0.0,59.15
1513,13,23.3,0.0,4.7,57.0,726.0,0.065,50.0,38.0,76.46
1514,6,20.0,0.0,1.6,45.0,2000.0,0.048,19.0,15.0,41.81
1528,16,29.2,0.0,3.1,33.0,1361.0,0.107,57.0,41.0,246.59
1533,17,30.4,0.0,4.2,33.0,1949.0,0.07,38.0,24.0,235.56
1534,3,17.2,0.0,1.5,55.0,2000.0,0.041,32.0,19.0,30.02
1536,23,22.2,0.0,2.3,61.0,1270.0,0.034,52.0,38.0,149.15
1537,7,14.9,0.0,0.5,53.0,2000.0,0.008,22.0,14.0,70.45
1539,18,24.3,1.0,0.9,70.0,742.0,0.026,40.0,28.0,232.79
1550,23,24.8,0.0,1.7,73.0,392.0,0.042,55.0,44.0,219.64
1552,22,19.8,0.0,3.1,53.0,2000.0,0.036,28.0,18.0,209.24
1554,23,24.0,0.0,1.8,59.0,1977.0,0.019,25.0,21.0,205.16
1555,18,27.6,0.0,3.8,35.0,1839.0,0.06,37.0,19.0,363.94
1556,10,20.2,1.0,2.0,91.0,126.0,0.019,28.0,25.0,99.14
1559,6,18.1,0.0,1.5,86.0,491.0,0.031,37.0,22.0,34.08
1563,17,28.6,0.0,2.3,50.0,1994.0,0.065,27.0,20.0,254.59
1566,15,29.6,0.0,3.2,50.0,745.0,0.073,41.0,32.0,145.83
1567,20,22.9,1.0,1.1,87.0,1195.0,0.034,22.0,17.0,141.72
1568,3,21.3,0.0,1.5,82.0,1790.0,0.043,15.0,14.0,30.88
1571,22,22.2,0.0,2.9,55.0,2000.0,0.044,31.0,23.0,225.07
1572,4,17.1,0.0,1.7,56.0,2000.0,0.046,37.0,18.0,17.25
1574,1,19.5,0.0,2.6,77.0,769.0,0.0,0.0,0.0,56.22
1577,5,21.3,0.0,1.1,56.0,1142.0,0.055,43.0,29.0,17.17
1583,14,18.9,1.0,2.4,95.0,270.0,0.02,35.0,28.0,86.74
1585,3,19.1,0.0,3.4,46.0,2000.0,0.041,22.0,13.0,30.87
1586,23,24.4,0.0,1.2,71.0,1123.0,0.041,28.0,21.0,208.87
1587,16,26.2,0.0,3.5,27.0,1992.0,0.049,32.0,15.0,190.38
1596,12,27.2,0.0,2.9,35.0,1604.0,0.059,35.0,22.0,149.85
1602,6,21.1,0.0,0.7,91.0,313.0,0.009,39.0,26.0,31.9
1604,7,22.5,0.0,1.3,81.0,358.0,0.033,49.0,37.0,83.82
1605,2,19.9,0.0,3.4,81.0,258.0,0.073,70.0,54.0,35.07
1610,20,28.1,0.0,3.6,47.0,1971.0,0.04,36.0,20.0,306.13
1611,11,21.9,0.0,4.3,65.0,475.0,0.053,51.0,41.0,95.91
1616,6,22.5,0.0,1.7,81.0,372.0,0.037,43.0,32.0,34.54
1617,11,27.1,0.0,1.5,58.0,584.0,0.031,52.0,38.0,99.89
1618,5,20.3,0.0,1.5,79.0,453.0,0.032,55.0,31.0,16.03
1622,2,17.5,0.0,0.8,48.0,2000.0,0.006,30.0,12.0,44.59
1623,2,19.1,0.0,1.9,79.0,708.0,0.031,44.0,25.0,31.31
1628,20,27.5,0.0,3.4,50.0,2000.0,0.041,28.0,21.0,309.88
1631,4,19.0,0.0,1.3,84.0,251.0,0.081,71.0,53.0,17.58
1632,14,28.0,0.0,2.8,21.0,2000.0,0.053,24.0,7.0,187.08
1633,20,23.9,0.0,3.2,49.0,1981.0,0.045,38.0,22.0,245.9
1634,19,29.1,0.0,3.9,49.0,952.0,0.089,84.0,57.0,315.04
1636,17,26.5,0.0,5.3,50.0,1811.0,0.043,33.0,22.0,221.44
1637,11,27.5,0.0,1.1,35.0,1706.0,0.027,40.0,28.0,102.49
1643,8,16.9,0.0,2.1,50.0,2000.0,0.025,22.0,14.0,122.44
1644,11,25.8,0.0,1.7,56.0,1031.0,0.029,32.0,23.0,106.71
1646,7,19.9,0.0,2.6,45.0,2000.0,0.046,19.0,16.0,103.66
1648,22,19.9,0.0,3.5,37.0,2000.0,0.028,24.0,13.0,211.83
1651,2,24.0,0.0,2.3,70.0,991.0,0.004,34.0,27.0,33.15
1656,4,16.2,0.0,0.5,43.0,2000.0,0.008,24.0,12.0,18.83
1658,13,23.0,0.0,1.7,39.0,2000.0,0.037,30.0,17.0,142.91
1659,5,16.5,0.0,0.9,56.0,2000.0,0.046,29.0,18.0,16.81
1665,8,22.7,0.0,1.2,79.0,341.0,0.033,50.0,41.0,172.6
1666,12,22.7,0.0,2.4,40.0,2000.0,0.036,26.0,15.0,137.22
1670,6,22.8,0.0,0.9,55.0,2000.0,0.024,24.0,18.0,40.37
1674,22,20.9,0.0,3.3,76.0,442.0,0.061,54.0,44.0,141.06
1679,16,31.4,0.0,2.9,31.0,1167.0,0.073,58.0,37.0,201.77
1680,17,30.3,0.0,3.3,48.0,990.0,0.06,44.0,33.0,223.65
1683,18,26.7,0.0,5.2,25.0,2000.0,0.057,25.0,14.0,336.9
1686,3,18.2,0.0,2.4,70.0,459.0,0.042,44.0,36.0,26.82
1691,11,25.5,0.0,1.9,64.0,574.0,0.044,44.0,39.0,100.29
1693,2,19.4,0.0,1.2,66.0,1800.0,0.033,33.0,20.0,35.73
1696,6,21.5,0.0,1.3,79.0,731.0,0.031,31.0,23.0,39.71
1697,10,24.3,0.0,1.9,70.0,600.0,0.014,36.0,31.0,101.09
1703,7,20.9,0.0,2.1,80.0,1041.0,0.032,30.0,23.0,106.75
1706,3,20.7,0.0,0.5,77.0,640.0,0.046,50.0,30.0,28.99
1709,15,26.6,0.0,3.5,42.0,1415.0,0.066,40.0,24.0,173.59
1710,0,24.8,0.0,1.4,59.0,1898.0,0.019,33.0,25.0,89.82
1712,16,25.5,0.0,4.6,45.0,1320.0,0.0819999999999999,0.0,0.0,214.15
1713,12,27.6,0.0,2.1,46.0,990.0,0.062,54.0,33.0,124.11
1718,18,30.7,0.0,3.9,48.0,764.0,0.09,63.0,51.0,346.14
1719,15,25.3,0.0,3.5,22.0,2000.0,0.051,25.0,11.0,161.36
1722,21,26.4,0.0,1.3,35.0,2000.0,0.039,34.0,20.0,290.18
1723,12,26.6,0.0,2.0,44.0,862.0,0.077,53.0,38.0,133.11
1724,22,25.9,0.0,4.0,39.0,2000.0,0.03,50.0,32.0,278.67
1728,7,15.8,0.0,2.1,87.0,281.0,0.043,49.0,37.0,59.56
1730,6,17.2,0.0,3.4,52.0,2000.0,0.041,20.0,11.0,36.61
1732,6,15.5,0.0,1.2,59.0,2000.0,0.031,35.0,18.0,28.68
1737,2,16.2,0.0,2.4,86.0,1243.0,0.047,21.0,16.0,39.4
1745,0,20.2,0.0,2.8,71.0,1064.0,0.028,44.0,24.0,87.83
1747,5,21.5,0.0,1.4,78.0,774.0,0.032,28.0,25.0,13.98
1748,4,21.6,0.0,2.3,78.0,1574.0,0.037,23.0,18.0,11.61
1755,12,22.0,0.0,3.6,63.0,363.0,0.052,64.0,43.0,100.16
1759,4,21.7,0.0,1.7,58.0,1038.0,0.055,46.0,28.0,16.16
1761,21,26.4,0.0,3.1,62.0,1326.0,0.044,35.0,28.0,280.48
1764,19,22.8,0.0,4.2,61.0,1992.0,0.038,35.0,16.0,237.69
1765,13,28.5,0.0,3.3,41.0,1246.0,0.041,33.0,26.0,150.15
1766,0,19.4,0.0,2.9,76.0,1481.0,0.019,31.0,17.0,87.92
1768,0,19.9,0.0,0.6,38.0,2000.0,0.026,26.0,12.0,101.72
1770,3,19.2,0.0,0.9,42.0,2000.0,0.048,25.0,17.0,30.67
1771,23,19.8,0.0,2.8,67.0,674.0,0.043,39.0,33.0,137.4
1774,11,18.9,0.0,3.4,63.0,1072.0,0.024,36.0,18.0,98.44
1785,14,27.0,0.0,2.7,47.0,1939.0,0.017,39.0,25.0,124.25
1788,16,30.6,0.0,4.9,33.0,1625.0,0.068,60.0,37.0,190.11
1792,4,21.3,0.0,2.0,79.0,685.0,0.028,31.0,26.0,15.37
1794,21,23.3,0.0,2.9,60.0,1970.0,0.042,36.0,23.0,226.5
1797,12,24.5,0.0,3.0,54.0,1011.0,0.037,50.0,31.0,118.0
1798,5,15.3,0.0,2.4,88.0,435.0,0.052,29.0,21.0,12.37
1799,17,29.2,0.0,3.2,22.0,2000.0,0.058,24.0,10.0,266.47
1802,11,25.3,0.0,1.0,64.0,875.0,0.043,35.0,29.0,107.78
1806,2,23.5,0.0,1.0,81.0,531.0,0.023,38.0,28.0,32.36
1808,7,16.1,0.0,2.9,55.0,2000.0,0.027,22.0,13.0,91.07
1810,17,26.4,0.0,3.1,28.0,1969.0,0.051,29.0,14.0,250.02
1818,8,16.7,1.0,1.4,87.0,424.0,0.049,42.0,32.0,103.72
1819,18,30.0,0.0,2.8,30.0,2000.0,0.056,42.0,28.0,381.66
1820,20,25.9,0.0,2.8,20.0,2000.0,0.045,23.0,9.0,289.42
1822,22,23.3,0.0,3.3,61.0,1216.0,0.034,45.0,34.0,222.95
1826,17,29.9,0.0,3.9,53.0,851.0,0.069,44.0,31.0,229.13
1827,16,26.4,0.0,1.8,64.0,1769.0,0.0819999999999999,36.0,31.0,186.75
1835,5,17.6,0.0,3.2,52.0,2000.0,0.041,21.0,12.0,17.97
1841,10,20.9,0.0,2.8,43.0,2000.0,0.037,21.0,16.0,118.51
1842,17,18.4,0.0,2.4,88.0,2000.0,0.022,21.0,14.0,146.76
1843,4,21.0,0.0,2.7,42.0,2000.0,0.046,22.0,16.0,17.17
1846,2,17.6,0.0,0.9,52.0,2000.0,0.033,35.0,19.0,45.07
1849,8,16.3,0.0,1.8,84.0,295.0,0.044,53.0,37.0,94.65
1850,15,31.1,0.0,3.8,28.0,1819.0,0.084,42.0,27.0,214.93
1851,8,23.6,0.0,1.0,52.0,2000.0,0.019,24.0,16.0,193.72
1857,1,21.2,0.0,1.6,68.0,839.0,0.0,0.0,0.0,58.33
1858,22,20.1,0.0,3.0,68.0,631.0,0.05,38.0,32.0,184.03
1860,10,21.2,0.0,2.9,63.0,891.0,0.029,37.0,23.0,96.83
1861,21,24.6,0.0,2.7,49.0,2000.0,0.052,44.0,32.0,250.83
1864,9,19.3,0.0,1.7,76.0,568.0,0.025,39.0,29.0,118.09
1869,19,27.8,0.0,3.3,41.0,1468.0,0.068,55.0,41.0,326.68
1871,1,22.9,0.0,2.6,38.0,2000.0,0.0,0.0,0.0,71.35
1872,6,18.7,1.0,1.5,90.0,165.0,0.068,81.0,54.0,33.15
1875,4,19.2,0.0,0.3,68.0,1643.0,0.015,34.0,23.0,15.77
1878,16,31.5,0.0,4.0,29.0,1971.0,0.084,43.0,23.0,232.69
1879,22,24.6,0.0,3.3,59.0,2000.0,0.029,26.0,18.0,239.75
1885,0,18.7,0.0,0.8,60.0,2000.0,0.017,35.0,20.0,92.47
1888,9,17.8,0.0,3.4,48.0,2000.0,0.025,27.0,14.0,109.24
1889,3,19.4,0.0,2.0,83.0,246.0,0.081,76.0,59.0,31.69
1890,11,22.5,0.0,3.3,54.0,1063.0,0.032,44.0,25.0,91.5
1896,21,18.0,0.0,2.9,80.0,1931.0,0.032,27.0,20.0,143.11
1897,14,32.7,0.0,1.7,28.0,1909.0,0.066,39.0,26.0,176.78
1898,13,25.8,0.0,3.1,60.0,1549.0,0.0,21.0,15.0,116.37
1900,0,21.7,0.0,4.3,40.0,2000.0,0.039,26.0,13.0,103.9
1905,6,20.6,0.0,0.9,82.0,1023.0,0.036,28.0,23.0,37.22
1908,9,19.6,0.0,2.4,74.0,889.0,0.025,37.0,22.0,118.06
1909,10,26.9,0.0,1.0,51.0,1150.0,0.013,34.0,23.0,103.87
1913,1,24.6,0.0,0.6,55.0,2000.0,0.0,0.0,0.0,72.24
1918,9,23.7,0.0,1.9,53.0,1403.0,0.027,54.0,36.0,107.3
1922,19,29.5,0.0,1.7,19.0,2000.0,0.083,25.0,19.0,336.79
1923,12,27.8,0.0,1.8,46.0,1232.0,0.033,35.0,23.0,135.32
1925,20,25.2,0.0,5.1,54.0,1614.0,0.031,46.0,31.0,251.94
1926,20,18.3,0.0,3.9,79.0,1910.0,0.032,27.0,20.0,136.29
1927,20,28.1,0.0,3.9,51.0,891.0,0.056,51.0,41.0,301.67
1930,23,24.0,0.0,1.9,59.0,1406.0,0.04,52.0,34.0,208.23
1935,7,22.3,0.0,0.3,85.0,328.0,0.042,50.0,37.0,74.71
1939,9,19.7,0.0,1.3,39.0,2000.0,0.017,30.0,12.0,119.03
1942,10,22.3,0.0,2.5,58.0,1181.0,0.027,36.0,21.0,94.96
1943,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.77
1948,17,32.9,0.0,4.2,41.0,957.0,0.098,59.0,41.0,247.31
1949,21,25.6,0.0,3.7,64.0,896.0,0.04,43.0,32.0,253.58
1951,11,23.3,0.0,2.3,56.0,1477.0,0.036,28.0,17.0,109.47
1953,10,22.4,0.0,1.3,31.0,2000.0,0.025,24.0,10.0,119.16
1959,14,28.2,0.0,1.8,51.0,1814.0,0.0,25.0,18.0,127.7
1963,4,19.0,0.0,1.7,64.0,2000.0,0.032,31.0,18.0,17.9
1967,23,20.6,0.0,3.8,78.0,306.0,0.055,59.0,43.0,128.62
1973,20,26.4,0.0,2.5,68.0,941.0,0.044,37.0,29.0,271.14
1975,3,23.5,0.0,2.3,75.0,725.0,0.006,33.0,28.0,27.82
1976,0,20.2,0.0,3.5,81.0,256.0,0.059,67.0,46.0,86.46
1990,10,21.7,0.0,2.5,38.0,2000.0,0.033,21.0,8.0,119.5
1993,9,25.0,0.0,0.3,47.0,1990.0,0.019,28.0,17.0,121.05
1997,8,18.6,0.0,1.5,79.0,885.0,0.022,33.0,21.0,183.14
1999,12,28.1,0.0,2.0,52.0,1196.0,0.032,31.0,24.0,126.19
2001,18,24.3,0.0,4.2,52.0,2000.0,0.04,35.0,18.0,300.68
2004,0,21.5,0.0,2.6,74.0,1348.0,0.014,32.0,24.0,86.38
2010,10,23.8,0.0,1.4,53.0,885.0,0.062,42.0,30.0,105.52
2013,12,27.8,0.0,2.8,37.0,1536.0,0.031,63.0,38.0,128.76
