id,hour,hour_bef_temperature,hour_bef_precipitation,hour_bef_windspeed,hour_bef_humidity,hour_bef_visibility,hour_bef_ozone,hour_bef_pm10,hour_bef_pm2.5,count
990,18,29.0,0.0,3.7,35.0,1833.0,0.049,47.0,33.0,370.34
993,5,18.9,0.0,0.8,69.0,1509.0,0.018,36.0,22.0,19.28
996,5,20.4,0.0,0.3,62.0,2000.0,0.018,31.0,23.0,20.02
998,19,29.6,0.0,4.1,49.0,983.0,0.075,55.0,45.0,324.79
999,15,25.1,0.0,4.4,27.0,2000.0,0.05,33.0,15.0,176.29
1006,11,25.3,0.0,1.7,30.0,1985.0,0.039,24.0,16.0,125.55
1008,5,22.4,0.0,1.9,83.0,327.0,0.037,53.0,40.0,15.46
1013,6,16.2,0.0,2.7,52.0,2000.0,0.032,25.0,13.0,33.27
1015,10,23.6,0.0,1.3,57.0,580.0,0.021,51.0,39.0,95.93
1016,12,28.4,0.0,3.0,55.0,656.0,0.036,50.0,36.0,120.42
1022,19,27.0,0.0,5.3,49.0,1576.0,0.039,48.0,32.0,303.2
1026,22,24.6,0.0,1.6,68.0,1426.0,0.036,30.0,24.0,228.11
1028,17,29.6,0.0,4.1,44.0,1755.0,0.067,40.0,27.0,232.38
1031,7,17.7,1.0,2.6,84.0,279.0,0.057,80.0,55.0,49.0
1034,1,23.7,0.0,2.0,78.0,332.0,0.0,0.0,0.0,61.16
1037,16,29.7,0.0,2.4,44.0,1942.0,0.063,27.0,22.0,188.92
1040,1,24.7,0.0,1.7,48.0,1864.0,0.0,0.0,0.0,69.01
1042,5,18.7,0.0,1.3,64.0,2000.0,0.027,25.0,16.0,20.3
1046,5,23.3,0.0,1.8,57.0,2000.0,0.014,29.0,24.0,19.05
1048,10,23.2,0.0,1.8,66.0,1339.0,0.022,32.0,24.0,101.66
1049,11,25.8,0.0,2.2,43.0,1774.0,0.052,34.0,24.0,111.55
1050,1,19.5,0.0,2.6,42.0,2000.0,0.0,0.0,0.0,72.87
1051,15,29.6,0.0,3.5,34.0,1200.0,0.077,63.0,41.0,203.44
1052,22,25.0,0.0,1.3,44.0,2000.0,0.022,34.0,22.0,244.78
1055,8,22.6,0.0,1.4,65.0,909.0,0.017,56.0,42.0,181.37
1060,13,24.0,0.0,3.8,31.0,1960.0,0.045,37.0,17.0,157.88
1064,3,24.3,0.0,1.6,48.0,2000.0,0.008,32.0,23.0,28.44
1066,7,18.0,0.0,1.8,85.0,399.0,0.031,35.0,24.0,74.79
1071,11,28.5,0.0,2.6,46.0,1238.0,0.018,39.0,25.0,98.42
1073,4,20.9,0.0,2.4,81.0,1150.0,0.03,29.0,22.0,13.03
1089,14,30.3,0.0,2.8,38.0,947.0,0.097,62.0,40.0,192.8
1091,12,22.0,0.0,3.5,65.0,536.0,0.057,57.0,39.0,83.92
1092,7,15.2,0.0,0.5,54.0,2000.0,0.028,34.0,18.0,74.17
1093,22,22.8,0.0,3.2,26.0,2000.0,0.036,49.0,17.0,225.85
1096,19,27.7,0.0,3.7,52.0,1270.0,0.046,40.0,31.0,312.73
1097,22,22.8,0.0,2.9,65.0,1156.0,0.054,48.0,26.0,220.04
1098,4,16.4,0.0,1.6,59.0,2000.0,0.038,32.0,18.0,19.25
1099,2,23.3,0.0,3.3,79.0,338.0,0.028,58.0,43.0,41.1
1102,15,31.5,0.0,3.5,32.0,1737.0,0.07,54.0,38.0,170.27
1107,7,21.6,0.0,1.2,76.0,771.0,0.029,34.0,26.0,93.81
1109,6,21.5,0.0,1.0,74.0,1309.0,0.013,30.0,20.0,39.77
1111,8,18.3,1.0,3.3,81.0,261.0,0.054,59.0,44.0,139.87
1112,10,23.7,0.0,2.1,32.0,2000.0,0.034,30.0,16.0,119.63
1114,20,28.0,0.0,2.8,20.0,2000.0,0.077,27.0,19.0,304.39
1116,21,26.4,0.0,3.1,43.0,1653.0,0.065,61.0,40.0,299.87
1117,13,28.5,0.0,2.1,53.0,693.0,0.052,48.0,39.0,119.66
1118,7,20.1,0.0,2.3,79.0,481.0,0.025,56.0,31.0,56.68
1122,14,25.2,0.0,4.2,48.0,1809.0,0.0,29.0,13.0,137.06
1124,14,26.5,0.0,2.0,28.0,2000.0,0.051,25.0,9.0,157.75
1127,9,23.0,0.0,0.6,75.0,614.0,0.029,31.0,24.0,117.8
1133,17,30.5,0.0,2.8,51.0,682.0,0.088,59.0,45.0,235.15
1134,2,21.8,0.0,1.3,79.0,1709.0,0.036,20.0,13.0,38.05
1135,21,22.5,0.0,1.6,86.0,1499.0,0.02,21.0,19.0,138.48
1139,20,27.5,0.0,3.8,58.0,1088.0,0.049,40.0,32.0,298.16
1143,1,21.7,0.0,2.8,77.0,1829.0,0.0,0.0,0.0,61.17
1150,9,20.6,0.0,1.2,71.0,924.0,0.023,39.0,25.0,116.59
1151,10,22.0,0.0,1.7,30.0,2000.0,0.037,31.0,14.0,116.16
1153,21,25.8,0.0,3.4,51.0,2000.0,0.032,27.0,23.0,265.55
1155,3,21.4,0.0,0.4,64.0,2000.0,0.008,38.0,25.0,27.51
1162,3,18.0,0.0,2.1,51.0,2000.0,0.042,40.0,18.0,28.49
1163,21,21.4,0.0,3.8,58.0,1824.0,0.045,40.0,22.0,206.98
1166,3,15.5,1.0,2.4,100.0,318.0,0.037,9.0,9.0,22.7
1171,0,22.9,0.0,0.9,40.0,2000.0,0.016,41.0,29.0,85.64
1172,4,20.4,0.0,0.7,78.0,570.0,0.035,51.0,31.0,15.43
1173,22,23.7,0.0,2.8,34.0,2000.0,0.038,28.0,12.0,266.26
1174,7,22.3,0.0,1.4,63.0,913.0,0.015,53.0,40.0,75.56
1177,9,18.8,0.0,2.5,35.0,2000.0,0.032,21.0,13.0,122.35
1178,19,23.0,1.0,0.4,89.0,1110.0,0.04,25.0,20.0,172.06
1184,8,22.8,0.0,0.9,77.0,377.0,0.036,48.0,36.0,201.02
1185,10,25.9,0.0,1.1,47.0,2000.0,0.013,29.0,21.0,111.74
1186,9,20.8,0.0,2.1,84.0,1310.0,0.024,27.0,21.0,114.6
1187,15,29.0,0.0,3.7,35.0,1950.0,0.062,45.0,27.0,173.1
1188,21,26.2,0.0,2.3,30.0,2000.0,0.046,28.0,20.0,287.77
1191,13,26.1,0.0,2.6,30.0,2000.0,0.044,25.0,10.0,135.77
1207,12,20.9,0.0,2.1,43.0,1566.0,0.025,45.0,18.0,121.6
1213,2,20.0,0.0,3.4,42.0,2000.0,0.041,23.0,11.0,45.45
1215,12,30.1,0.0,1.2,40.0,1214.0,0.033,44.0,27.0,126.94
1223,16,30.1,0.0,3.3,44.0,1419.0,0.068,44.0,31.0,158.35
1227,11,21.3,0.0,3.0,28.0,2000.0,0.037,24.0,12.0,120.45
1236,1,21.6,0.0,2.6,81.0,1340.0,0.0,0.0,0.0,61.45
1237,1,18.8,0.0,0.9,72.0,503.0,0.0,0.0,0.0,61.87
1238,5,20.4,0.0,2.2,44.0,2000.0,0.047,19.0,15.0,19.66
1241,3,21.3,0.0,0.9,91.0,406.0,0.017,34.0,28.0,32.85
1248,4,18.3,0.0,2.0,50.0,2000.0,0.042,23.0,12.0,18.92
1250,6,18.1,0.0,0.9,75.0,404.0,0.064,45.0,36.0,37.85
1251,13,28.8,0.0,3.5,32.0,1757.0,0.067,39.0,25.0,167.75
1253,9,21.8,0.0,1.5,61.0,698.0,0.022,45.0,26.0,113.84
1255,10,23.8,0.0,2.3,51.0,881.0,0.037,41.0,26.0,97.89
1257,16,31.3,0.0,3.3,44.0,620.0,0.089,65.0,50.0,158.5
1261,9,22.6,0.0,1.7,58.0,789.0,0.059,47.0,31.0,110.3
1262,18,28.6,0.0,3.9,39.0,1274.0,0.09,64.0,44.0,344.14
1265,14,24.2,0.0,3.9,52.0,981.0,0.072,46.0,33.0,134.1
1273,23,21.9,0.0,3.9,26.0,2000.0,0.038,39.0,16.0,162.89
1277,22,25.9,0.0,2.7,68.0,521.0,0.043,54.0,41.0,270.4
1278,12,23.9,0.0,3.5,74.0,1305.0,0.031,26.0,16.0,110.52
1280,9,21.7,0.0,1.1,71.0,306.0,0.017,54.0,43.0,112.36
1284,19,24.7,0.0,0.3,64.0,857.0,0.024,43.0,27.0,239.88
1285,19,29.2,0.0,5.3,44.0,1992.0,0.049,51.0,32.0,325.48
1288,6,20.9,0.0,1.7,57.0,1234.0,0.045,40.0,29.0,32.61
1295,11,21.9,0.0,1.7,40.0,2000.0,0.029,23.0,16.0,119.37
1297,18,31.2,0.0,5.4,43.0,1274.0,0.084,57.0,40.0,363.45
1299,20,24.4,0.0,3.0,26.0,2000.0,0.044,23.0,12.0,255.43
1304,23,22.0,0.0,2.3,68.0,1061.0,0.06,50.0,29.0,150.75
1308,2,22.1,0.0,1.1,64.0,1863.0,0.005,40.0,28.0,42.99
1310,11,22.7,0.0,2.6,62.0,793.0,0.028,43.0,26.0,96.27
1311,12,24.5,0.0,3.9,59.0,1374.0,0.036,34.0,27.0,108.63
1314,7,20.1,0.0,0.3,55.0,1989.0,0.005,34.0,25.0,90.65
1315,10,25.3,0.0,1.5,62.0,1395.0,0.022,20.0,14.0,115.55
1318,2,21.5,1.0,0.9,91.0,436.0,0.013,31.0,22.0,30.42
1320,19,29.6,0.0,3.3,28.0,2000.0,0.05,41.0,25.0,320.04
1321,20,27.0,0.0,2.8,42.0,1762.0,0.054,54.0,37.0,299.62
1322,19,23.2,0.0,4.8,62.0,700.0,0.07,52.0,36.0,220.83
1330,13,26.6,0.0,2.5,45.0,1310.0,0.055,48.0,26.0,116.88
1333,23,19.5,0.0,3.0,35.0,2000.0,0.03,23.0,10.0,162.1
1334,17,25.2,0.0,2.7,68.0,1532.0,0.061,31.0,25.0,245.83
1341,15,25.4,0.0,4.9,52.0,855.0,0.075,47.0,31.0,145.41
1344,22,17.9,0.0,2.9,80.0,1937.0,0.03,26.0,20.0,150.02
1351,17,25.2,0.0,4.8,51.0,1969.0,0.053,33.0,20.0,238.12
1354,11,21.1,1.0,2.3,92.0,742.0,0.017,29.0,20.0,101.36
1356,1,23.2,0.0,1.5,65.0,1734.0,0.0,0.0,0.0,61.75
1363,11,24.3,0.0,0.9,30.0,2000.0,0.033,23.0,10.0,120.89
1365,23,24.6,0.0,1.9,70.0,701.0,0.027,43.0,32.0,215.48
1369,13,24.6,0.0,3.7,49.0,1726.0,0.042,36.0,21.0,128.99
1373,9,23.8,0.0,0.9,69.0,469.0,0.031,47.0,38.0,113.57
1375,11,26.8,0.0,0.3,44.0,1960.0,0.014,32.0,23.0,114.96
1377,0,21.7,0.0,1.5,70.0,871.0,0.058,50.0,30.0,90.44
1379,15,26.2,0.0,5.7,50.0,1714.0,0.049,34.0,25.0,139.27
1380,21,26.8,0.0,3.2,55.0,806.0,0.046,52.0,41.0,280.27
1381,10,20.8,0.0,3.2,72.0,581.0,0.026,39.0,25.0,102.07
1384,16,22.9,0.0,2.8,40.0,2000.0,0.041,25.0,16.0,173.84
1390,16,26.8,0.0,4.2,42.0,1660.0,0.064,41.0,25.0,186.9
1393,21,22.2,0.0,3.1,33.0,2000.0,0.046,21.0,15.0,236.81
1395,1,21.4,0.0,1.8,74.0,1300.0,0.0,0.0,0.0,62.04
1399,18,26.1,0.0,4.6,42.0,1976.0,0.047,41.0,24.0,326.76
1400,10,18.4,0.0,2.6,74.0,403.0,0.058,50.0,37.0,90.59
1401,8,18.1,0.0,3.9,46.0,2000.0,0.035,20.0,9.0,168.39
1404,13,26.4,0.0,4.5,23.0,2000.0,0.058,24.0,13.0,175.76
1408,4,21.1,0.0,1.4,83.0,1531.0,0.044,14.0,10.0,14.48
1409,6,16.3,1.0,1.6,100.0,377.0,0.034,10.0,8.0,27.16
1413,21,23.8,0.0,2.3,63.0,1396.0,0.049,50.0,29.0,236.37
1416,20,26.1,0.0,2.9,51.0,1825.0,0.058,48.0,28.0,288.69
1418,10,24.3,0.0,0.5,66.0,786.0,0.036,30.0,25.0,102.39
1423,7,21.3,0.0,0.8,74.0,1248.0,0.006,32.0,21.0,92.46
1424,3,20.6,0.0,0.2,71.0,707.0,0.025,46.0,36.0,28.82
1425,4,21.2,0.0,1.1,90.0,359.0,0.006,34.0,28.0,15.65
1433,16,29.7,0.0,2.3,20.0,1985.0,0.076,23.0,18.0,274.62
1434,13,23.6,0.0,3.5,27.0,2000.0,0.04,27.0,14.0,134.45
1436,18,26.6,0.0,5.0,42.0,2000.0,0.044,33.0,22.0,333.44
1442,22,25.6,0.0,2.1,65.0,1166.0,0.036,32.0,27.0,254.88
1444,0,21.1,0.0,1.4,63.0,1895.0,0.041,32.0,21.0,83.13
1445,23,21.8,0.0,2.1,85.0,1119.0,0.021,28.0,23.0,109.38
1452,15,28.5,0.0,3.4,38.0,1042.0,0.104,61.0,44.0,211.69
1455,23,20.9,0.0,2.0,35.0,2000.0,0.023,29.0,14.0,163.66
1462,1,20.9,0.0,2.5,41.0,2000.0,0.0,0.0,0.0,73.59
1467,7,16.7,1.0,1.4,100.0,171.0,0.031,11.0,12.0,71.12
1472,2,24.0,0.0,0.5,56.0,2000.0,0.003,32.0,24.0,43.75
1475,8,20.1,0.0,1.6,45.0,2000.0,0.042,22.0,16.0,193.03
1493,12,26.2,0.0,2.0,61.0,636.0,0.051,32.0,26.0,110.28
1501,21,21.8,0.0,4.2,55.0,2000.0,0.042,35.0,23.0,223.92
1503,19,25.9,0.0,4.1,41.0,1797.0,0.064,40.0,23.0,301.11
1504,17,29.7,0.0,3.2,34.0,1950.0,0.067,46.0,32.0,221.05
1505,4,18.5,0.0,1.0,78.0,822.0,0.039,41.0,24.0,14.16
1511,15,29.3,0.0,2.6,22.0,2000.0,0.071,25.0,17.0,224.49
1512,1,21.4,0.0,1.1,73.0,713.0,0.0,0.0,0.0,61.91
1513,13,23.3,0.0,4.7,57.0,726.0,0.065,50.0,38.0,83.61
1514,6,20.0,0.0,1.6,45.0,2000.0,0.048,19.0,15.0,36.12
1528,16,29.2,0.0,3.1,33.0,1361.0,0.107,57.0,41.0,239.87
1533,17,30.4,0.0,4.2,33.0,1949.0,0.07,38.0,24.0,247.43
1534,3,17.2,0.0,1.5,55.0,2000.0,0.041,32.0,19.0,28.99
1536,23,22.2,0.0,2.3,61.0,1270.0,0.034,52.0,38.0,150.7
1537,7,14.9,0.0,0.5,53.0,2000.0,0.008,22.0,14.0,69.95
1539,18,24.3,1.0,0.9,70.0,742.0,0.026,40.0,28.0,237.88
1550,23,24.8,0.0,1.7,73.0,392.0,0.042,55.0,44.0,228.49
1552,22,19.8,0.0,3.1,53.0,2000.0,0.036,28.0,18.0,209.3
1554,23,24.0,0.0,1.8,59.0,1977.0,0.019,25.0,21.0,207.24
1555,18,27.6,0.0,3.8,35.0,1839.0,0.06,37.0,19.0,374.01
1556,10,20.2,1.0,2.0,91.0,126.0,0.019,28.0,25.0,99.88
1559,6,18.1,0.0,1.5,86.0,491.0,0.031,37.0,22.0,34.95
1563,17,28.6,0.0,2.3,50.0,1994.0,0.065,27.0,20.0,247.69
1566,15,29.6,0.0,3.2,50.0,745.0,0.073,41.0,32.0,150.96
1567,20,22.9,1.0,1.1,87.0,1195.0,0.034,22.0,17.0,167.07
1568,3,21.3,0.0,1.5,82.0,1790.0,0.043,15.0,14.0,31.32
1571,22,22.2,0.0,2.9,55.0,2000.0,0.044,31.0,23.0,227.48
1572,4,17.1,0.0,1.7,56.0,2000.0,0.046,37.0,18.0,18.31
1574,1,19.5,0.0,2.6,77.0,769.0,0.0,0.0,0.0,59.32
1577,5,21.3,0.0,1.1,56.0,1142.0,0.055,43.0,29.0,18.83
1583,14,18.9,1.0,2.4,95.0,270.0,0.02,35.0,28.0,87.21
1585,3,19.1,0.0,3.4,46.0,2000.0,0.041,22.0,13.0,28.34
1586,23,24.4,0.0,1.2,71.0,1123.0,0.041,28.0,21.0,207.62
1587,16,26.2,0.0,3.5,27.0,1992.0,0.049,32.0,15.0,203.57
1596,12,27.2,0.0,2.9,35.0,1604.0,0.059,35.0,22.0,150.74
1602,6,21.1,0.0,0.7,91.0,313.0,0.009,39.0,26.0,33.67
1604,7,22.5,0.0,1.3,81.0,358.0,0.033,49.0,37.0,76.01
1605,2,19.9,0.0,3.4,81.0,258.0,0.073,70.0,54.0,34.3
1610,20,28.1,0.0,3.6,47.0,1971.0,0.04,36.0,20.0,301.52
1611,11,21.9,0.0,4.3,65.0,475.0,0.053,51.0,41.0,94.34
1616,6,22.5,0.0,1.7,81.0,372.0,0.037,43.0,32.0,36.12
1617,11,27.1,0.0,1.5,58.0,584.0,0.031,52.0,38.0,99.13
1618,5,20.3,0.0,1.5,79.0,453.0,0.032,55.0,31.0,17.38
1622,2,17.5,0.0,0.8,48.0,2000.0,0.006,30.0,12.0,44.65
1623,2,19.1,0.0,1.9,79.0,708.0,0.031,44.0,25.0,31.03
1628,20,27.5,0.0,3.4,50.0,2000.0,0.041,28.0,21.0,306.05
1631,4,19.0,0.0,1.3,84.0,251.0,0.081,71.0,53.0,18.15
1632,14,28.0,0.0,2.8,21.0,2000.0,0.053,24.0,7.0,180.08
1633,20,23.9,0.0,3.2,49.0,1981.0,0.045,38.0,22.0,253.59
1634,19,29.1,0.0,3.9,49.0,952.0,0.089,84.0,57.0,313.97
1636,17,26.5,0.0,5.3,50.0,1811.0,0.043,33.0,22.0,222.13
1637,11,27.5,0.0,1.1,35.0,1706.0,0.027,40.0,28.0,101.27
1643,8,16.9,0.0,2.1,50.0,2000.0,0.025,22.0,14.0,119.4
1644,11,25.8,0.0,1.7,56.0,1031.0,0.029,32.0,23.0,102.89
1646,7,19.9,0.0,2.6,45.0,2000.0,0.046,19.0,16.0,90.03
1648,22,19.9,0.0,3.5,37.0,2000.0,0.028,24.0,13.0,209.1
1651,2,24.0,0.0,2.3,70.0,991.0,0.004,34.0,27.0,31.57
1656,4,16.2,0.0,0.5,43.0,2000.0,0.008,24.0,12.0,19.01
1658,13,23.0,0.0,1.7,39.0,2000.0,0.037,30.0,17.0,139.94
1659,5,16.5,0.0,0.9,56.0,2000.0,0.046,29.0,18.0,17.64
1665,8,22.7,0.0,1.2,79.0,341.0,0.033,50.0,41.0,198.48
1666,12,22.7,0.0,2.4,40.0,2000.0,0.036,26.0,15.0,140.04
1670,6,22.8,0.0,0.9,55.0,2000.0,0.024,24.0,18.0,36.58
1674,22,20.9,0.0,3.3,76.0,442.0,0.061,54.0,44.0,149.79
1679,16,31.4,0.0,2.9,31.0,1167.0,0.073,58.0,37.0,204.4
1680,17,30.3,0.0,3.3,48.0,990.0,0.06,44.0,33.0,214.06
1683,18,26.7,0.0,5.2,25.0,2000.0,0.057,25.0,14.0,343.67
1686,3,18.2,0.0,2.4,70.0,459.0,0.042,44.0,36.0,27.84
1691,11,25.5,0.0,1.9,64.0,574.0,0.044,44.0,39.0,99.71
1693,2,19.4,0.0,1.2,66.0,1800.0,0.033,33.0,20.0,35.59
1696,6,21.5,0.0,1.3,79.0,731.0,0.031,31.0,23.0,40.69
1697,10,24.3,0.0,1.9,70.0,600.0,0.014,36.0,31.0,99.89
1703,7,20.9,0.0,2.1,80.0,1041.0,0.032,30.0,23.0,94.74
1706,3,20.7,0.0,0.5,77.0,640.0,0.046,50.0,30.0,29.09
1709,15,26.6,0.0,3.5,42.0,1415.0,0.066,40.0,24.0,178.78
1710,0,24.8,0.0,1.4,59.0,1898.0,0.019,33.0,25.0,89.54
1712,16,25.5,0.0,4.6,45.0,1320.0,0.0819999999999999,0.0,0.0,201.54
1713,12,27.6,0.0,2.1,46.0,990.0,0.062,54.0,33.0,123.54
1718,18,30.7,0.0,3.9,48.0,764.0,0.09,63.0,51.0,347.34
1719,15,25.3,0.0,3.5,22.0,2000.0,0.051,25.0,11.0,164.19
1722,21,26.4,0.0,1.3,35.0,2000.0,0.039,34.0,20.0,292.19
1723,12,26.6,0.0,2.0,44.0,862.0,0.077,53.0,38.0,138.71
1724,22,25.9,0.0,4.0,39.0,2000.0,0.03,50.0,32.0,282.35
1728,7,15.8,0.0,2.1,87.0,281.0,0.043,49.0,37.0,60.91
1730,6,17.2,0.0,3.4,52.0,2000.0,0.041,20.0,11.0,34.39
1732,6,15.5,0.0,1.2,59.0,2000.0,0.031,35.0,18.0,27.54
1737,2,16.2,0.0,2.4,86.0,1243.0,0.047,21.0,16.0,37.58
1745,0,20.2,0.0,2.8,71.0,1064.0,0.028,44.0,24.0,85.82
1747,5,21.5,0.0,1.4,78.0,774.0,0.032,28.0,25.0,14.96
1748,4,21.6,0.0,2.3,78.0,1574.0,0.037,23.0,18.0,13.67
1755,12,22.0,0.0,3.6,63.0,363.0,0.052,64.0,43.0,101.42
1759,4,21.7,0.0,1.7,58.0,1038.0,0.055,46.0,28.0,16.77
1761,21,26.4,0.0,3.1,62.0,1326.0,0.044,35.0,28.0,282.31
1764,19,22.8,0.0,4.2,61.0,1992.0,0.038,35.0,16.0,225.82
1765,13,28.5,0.0,3.3,41.0,1246.0,0.041,33.0,26.0,148.77
1766,0,19.4,0.0,2.9,76.0,1481.0,0.019,31.0,17.0,88.45
1768,0,19.9,0.0,0.6,38.0,2000.0,0.026,26.0,12.0,104.22
1770,3,19.2,0.0,0.9,42.0,2000.0,0.048,25.0,17.0,29.13
1771,23,19.8,0.0,2.8,67.0,674.0,0.043,39.0,33.0,140.95
1774,11,18.9,0.0,3.4,63.0,1072.0,0.024,36.0,18.0,98.76
1785,14,27.0,0.0,2.7,47.0,1939.0,0.017,39.0,25.0,129.45
1788,16,30.6,0.0,4.9,33.0,1625.0,0.068,60.0,37.0,186.77
1792,4,21.3,0.0,2.0,79.0,685.0,0.028,31.0,26.0,14.43
1794,21,23.3,0.0,2.9,60.0,1970.0,0.042,36.0,23.0,233.48
1797,12,24.5,0.0,3.0,54.0,1011.0,0.037,50.0,31.0,117.65
1798,5,15.3,0.0,2.4,88.0,435.0,0.052,29.0,21.0,12.45
1799,17,29.2,0.0,3.2,22.0,2000.0,0.058,24.0,10.0,250.87
1802,11,25.3,0.0,1.0,64.0,875.0,0.043,35.0,29.0,102.81
1806,2,23.5,0.0,1.0,81.0,531.0,0.023,38.0,28.0,32.38
1808,7,16.1,0.0,2.9,55.0,2000.0,0.027,22.0,13.0,84.81
1810,17,26.4,0.0,3.1,28.0,1969.0,0.051,29.0,14.0,255.01
1818,8,16.7,1.0,1.4,87.0,424.0,0.049,42.0,32.0,112.56
1819,18,30.0,0.0,2.8,30.0,2000.0,0.056,42.0,28.0,375.16
1820,20,25.9,0.0,2.8,20.0,2000.0,0.045,23.0,9.0,287.08
1822,22,23.3,0.0,3.3,61.0,1216.0,0.034,45.0,34.0,219.78
1826,17,29.9,0.0,3.9,53.0,851.0,0.069,44.0,31.0,217.07
1827,16,26.4,0.0,1.8,64.0,1769.0,0.0819999999999999,36.0,31.0,186.4
1835,5,17.6,0.0,3.2,52.0,2000.0,0.041,21.0,12.0,19.89
1841,10,20.9,0.0,2.8,43.0,2000.0,0.037,21.0,16.0,115.44
1842,17,18.4,0.0,2.4,88.0,2000.0,0.022,21.0,14.0,150.35
1843,4,21.0,0.0,2.7,42.0,2000.0,0.046,22.0,16.0,18.89
1846,2,17.6,0.0,0.9,52.0,2000.0,0.033,35.0,19.0,43.45
1849,8,16.3,0.0,1.8,84.0,295.0,0.044,53.0,37.0,109.73
1850,15,31.1,0.0,3.8,28.0,1819.0,0.084,42.0,27.0,202.68
1851,8,23.6,0.0,1.0,52.0,2000.0,0.019,24.0,16.0,207.4
1857,1,21.2,0.0,1.6,68.0,839.0,0.0,0.0,0.0,63.39
1858,22,20.1,0.0,3.0,68.0,631.0,0.05,38.0,32.0,180.04
1860,10,21.2,0.0,2.9,63.0,891.0,0.029,37.0,23.0,99.58
1861,21,24.6,0.0,2.7,49.0,2000.0,0.052,44.0,32.0,247.5
1864,9,19.3,0.0,1.7,76.0,568.0,0.025,39.0,29.0,114.75
1869,19,27.8,0.0,3.3,41.0,1468.0,0.068,55.0,41.0,323.88
1871,1,22.9,0.0,2.6,38.0,2000.0,0.0,0.0,0.0,73.05
1872,6,18.7,1.0,1.5,90.0,165.0,0.068,81.0,54.0,32.53
1875,4,19.2,0.0,0.3,68.0,1643.0,0.015,34.0,23.0,17.09
1878,16,31.5,0.0,4.0,29.0,1971.0,0.084,43.0,23.0,228.9
1879,22,24.6,0.0,3.3,59.0,2000.0,0.029,26.0,18.0,239.15
1885,0,18.7,0.0,0.8,60.0,2000.0,0.017,35.0,20.0,93.32
1888,9,17.8,0.0,3.4,48.0,2000.0,0.025,27.0,14.0,111.34
1889,3,19.4,0.0,2.0,83.0,246.0,0.081,76.0,59.0,35.22
1890,11,22.5,0.0,3.3,54.0,1063.0,0.032,44.0,25.0,94.22
1896,21,18.0,0.0,2.9,80.0,1931.0,0.032,27.0,20.0,145.02
1897,14,32.7,0.0,1.7,28.0,1909.0,0.066,39.0,26.0,173.06
1898,13,25.8,0.0,3.1,60.0,1549.0,0.0,21.0,15.0,114.71
1900,0,21.7,0.0,4.3,40.0,2000.0,0.039,26.0,13.0,107.49
1905,6,20.6,0.0,0.9,82.0,1023.0,0.036,28.0,23.0,36.98
1908,9,19.6,0.0,2.4,74.0,889.0,0.025,37.0,22.0,114.45
1909,10,26.9,0.0,1.0,51.0,1150.0,0.013,34.0,23.0,101.64
1913,1,24.6,0.0,0.6,55.0,2000.0,0.0,0.0,0.0,74.75
1918,9,23.7,0.0,1.9,53.0,1403.0,0.027,54.0,36.0,112.33
1922,19,29.5,0.0,1.7,19.0,2000.0,0.083,25.0,19.0,323.12
1923,12,27.8,0.0,1.8,46.0,1232.0,0.033,35.0,23.0,135.46
1925,20,25.2,0.0,5.1,54.0,1614.0,0.031,46.0,31.0,256.79
1926,20,18.3,0.0,3.9,79.0,1910.0,0.032,27.0,20.0,138.7
1927,20,28.1,0.0,3.9,51.0,891.0,0.056,51.0,41.0,297.41
1930,23,24.0,0.0,1.9,59.0,1406.0,0.04,52.0,34.0,205.39
1935,7,22.3,0.0,0.3,85.0,328.0,0.042,50.0,37.0,65.02
1939,9,19.7,0.0,1.3,39.0,2000.0,0.017,30.0,12.0,117.01
1942,10,22.3,0.0,2.5,58.0,1181.0,0.027,36.0,21.0,98.6
1943,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.46
1948,17,32.9,0.0,4.2,41.0,957.0,0.098,59.0,41.0,250.86
1949,21,25.6,0.0,3.7,64.0,896.0,0.04,43.0,32.0,258.19
1951,11,23.3,0.0,2.3,56.0,1477.0,0.036,28.0,17.0,109.65
1953,10,22.4,0.0,1.3,31.0,2000.0,0.025,24.0,10.0,119.15
1959,14,28.2,0.0,1.8,51.0,1814.0,0.0,25.0,18.0,132.11
1963,4,19.0,0.0,1.7,64.0,2000.0,0.032,31.0,18.0,19.14
1967,23,20.6,0.0,3.8,78.0,306.0,0.055,59.0,43.0,126.51
1973,20,26.4,0.0,2.5,68.0,941.0,0.044,37.0,29.0,277.51
1975,3,23.5,0.0,2.3,75.0,725.0,0.006,33.0,28.0,27.33
1976,0,20.2,0.0,3.5,81.0,256.0,0.059,67.0,46.0,89.56
1990,10,21.7,0.0,2.5,38.0,2000.0,0.033,21.0,8.0,117.52
1993,9,25.0,0.0,0.3,47.0,1990.0,0.019,28.0,17.0,120.7
1997,8,18.6,0.0,1.5,79.0,885.0,0.022,33.0,21.0,189.7
1999,12,28.1,0.0,2.0,52.0,1196.0,0.032,31.0,24.0,127.15
2001,18,24.3,0.0,4.2,52.0,2000.0,0.04,35.0,18.0,299.41
2004,0,21.5,0.0,2.6,74.0,1348.0,0.014,32.0,24.0,86.8
2010,10,23.8,0.0,1.4,53.0,885.0,0.062,42.0,30.0,99.75
2013,12,27.8,0.0,2.8,37.0,1536.0,0.031,63.0,38.0,128.88
